date,InflationPressure,GrowthWeakness,FinancialStress,PolicyTightness,TransitionInstability,VolatilityInstability,SystemicRiskScore,SystemicRiskPercentile,UncertaintyScore,UncertaintyPercentile
2016-06-21,-0.5682183484817497,0.24373431795965156,0.11722444065778302,0.9799786723518285,0.07691688840198123,0.8275278733361372,0.1048889698396837,0.7705466716251395,0.4522223808690592,0.6240238006693938
2016-06-22,-0.43477579730399624,0.26817142467524197,0.07941218116234477,0.8889758103357404,0.07833367181802008,0.9577815885203077,0.11943561633277691,0.7892193308550186,0.5180576301691638,0.741635687732342
2016-06-23,-0.33782831882014713,0.18605380990154524,0.1301860013651301,0.9573919860016996,0.07844408211880961,0.8965604519173788,0.14864317518608397,0.833519137866964,0.4875022670180942,0.6919360832404311
2016-06-24,-0.29649349700606165,0.4582533139556975,0.7133415450735879,0.9656233388882096,0.08492519065696233,1.547617097513702,0.4035321781255649,0.9665676077265973,0.8162711440853322,0.9075037147102526
2016-06-27,-0.3671689497472963,0.35729776123960794,0.39602246482094755,0.89915871358297,0.08843115853485775,0.9481081720219843,0.2556343072835505,0.9264760490159674,0.518269665278421,0.7415521722985517
2016-06-28,-0.28043195910746826,0.15679701969534374,0.27009898296367935,0.8855494305224251,0.09184951969698181,0.7963977949364773,0.18754585059928552,0.8711952487008167,0.4441236573167296,0.6020786933927246
2016-06-29,-0.2099444006948898,0.1620026359295744,0.2186818445425282,0.9131142452039696,0.09022235393757494,0.7937648828142363,0.1950973666489038,0.8794063079777366,0.4419936183759056,0.5981447124304267
2016-06-30,-0.3541469908132892,0.15690273211554326,0.37994128544069217,0.9323335563437534,0.09136050279146107,0.7927431854797873,0.2090893795489072,0.8902077151335311,0.44205184413562415,0.598293768545994
2016-07-01,-0.11268224648011388,0.22073260714144327,0.3386268819194628,0.8124187634436788,0.09512153174923853,0.8546373986528403,0.2552195458451849,0.9262143121987393,0.4748794652010394,0.6692621431219874
2016-07-05,-0.559425083343216,0.27202295507777935,0.520452326918875,0.9034264371575578,0.09782585277916343,0.9821767419364201,0.2246904242218952,0.9002965159377316,0.5400012973577918,0.7746478873239436
2016-07-06,-0.2509430471665494,0.19822178713345723,0.28768141894653654,0.8989035973816223,0.10007952271499108,0.9488400053892595,0.2129636264186808,0.8925527973323453,0.5244597640521252,0.7517599110781771
2016-07-07,-0.6288584821441241,0.23464474238972524,0.43888098872812864,0.937941550029971,0.10573549312680798,0.8694409946080323,0.1790888688406749,0.8611111111111112,0.4875882438674201,0.6914814814814815
2016-07-08,-0.18788171410731683,0.147921489305813,0.2901060077748832,0.8779900020961022,0.11176181861299399,0.9381470344675131,0.214328337377154,0.892632358385783,0.5249544265402536,0.753054424287301
2016-07-11,-0.41864105789376105,0.21079197616158646,0.32234343125720105,0.9760454577291244,0.11255002257187884,0.8793343443347489,0.19677507873207928,0.8782383419689119,0.49594218345331387,0.7083641746854182
2016-07-12,-0.23123573732411656,0.18960122541445426,0.47823143800997886,0.9764761185501757,0.1138168815213496,0.9960663533040567,0.28522306528417185,0.9374768775434702,0.5549416174127031,0.7857935627081021
2016-07-13,-0.39584556873026494,0.23041884017525932,0.3758146525525264,0.8396319350428109,0.11615498457202177,0.8317924363867307,0.20314025311202924,0.8835059171597633,0.47397371047937625,0.665680473372781
2016-07-14,-0.3280219342245732,0.19816150964078275,0.352400003804464,0.9654512327419718,0.11574864162993423,0.7987887726037838,0.22386001198818406,0.8990757855822551,0.457268707116859,0.632902033271719
2016-07-15,-0.6016608386765318,0.39320514377445187,0.21762721580422079,1.141998751385031,0.1201962607168781,0.9504997117502877,0.1904838667593448,0.8717664449371767,0.5353479862335829,0.7649667405764967
2016-07-18,-0.5899166141715411,0.3703867711433024,0.21469407310470334,1.0622045484298743,0.11785063466289321,0.9498027840350117,0.17474897517197713,0.8540820096047285,0.5338267093489525,0.7624676763945327
2016-07-19,-0.6044678242295244,0.390650784769301,0.22740820824693644,1.0742320269679955,0.1108458899012467,0.9148557575185964,0.1814453011492867,0.8615214180206795,0.5128508237099215,0.7311669128508124
2016-07-20,-0.7016325623157932,0.3614182905014288,0.25962915063262404,1.095138336663435,0.10838273221266245,0.848160115057906,0.16252506434634448,0.8431155407899594,0.47827142363528424,0.6733111849390919
2016-07-21,-0.517106488432951,0.4052993866118993,0.2994204795895607,1.0308016564145315,0.10840752703513303,0.7860646185986427,0.22191499323554165,0.8977859778597786,0.4472360728168879,0.6055350553505535
2016-07-22,-0.6140870720283719,0.3588755180052237,0.23007568263205533,1.0873133260859866,0.10819998107592098,0.9018207399708534,0.1737268142505236,0.8520841018074511,0.5050103605233872,0.7222427148653633
2016-07-25,-0.6998347237334488,0.39865527599697936,0.23085945045694814,1.0431161956499775,0.10667918606200959,0.8953471478909494,0.15576436185356418,0.8362831858407079,0.5010131669764795,0.7179203539823009
2016-07-26,-0.5665518325948448,0.38056840373813305,0.16063048061664903,1.0358314030024955,0.09863111824560512,0.937407042513684,0.16199955333347135,0.841503870254331,0.5180190803796446,0.7405086619977884
2016-07-27,-0.5531385323152401,0.3886935587321401,0.24851368727486794,0.987059659896611,0.09390229317444454,0.8891012854629038,0.18619692642989924,0.864406779661017,0.49150178931867416,0.6956521739130435
2016-07-28,-0.5933532129070411,0.3759704693586052,0.09628312488169712,1.034508044658973,0.09182903388895602,1.0295890659563145,0.1343069099706939,0.8051565377532228,0.5607090499226353,0.7926335174953959
2016-07-29,-0.40365701522359104,0.3730417221586965,0.09402068721164633,0.9114367154467783,0.09377288607962386,1.0141685845769342,0.1619565345182682,0.8409425625920471,0.553970735328279,0.7860824742268041
2016-07-31,-0.3524589327505347,0.35919419444740175,-0.012737923056007787,0.9012033019144091,0.09201403355598095,1.175156409288234,0.13764363547237485,0.8100846521899153,0.6335852214221075,0.8490982701509018
2016-08-01,-0.6605292124415474,0.3724927322036407,0.055082272241845934,1.1046544966773437,0.09351541917178646,1.0493347524208074,0.11488950707326798,0.775570272259014,0.5714250857962969,0.8020603384841796
2016-08-02,-0.4633227583974748,0.4032829509319033,0.060647817081430654,1.0307894717190016,0.08799828749389993,1.0499003637047946,0.16220272839058156,0.8414858403824935,0.5689493255993472,0.7988230967267378
2016-08-03,-0.35948512115460884,0.3508553082572285,0.06008106952854133,1.0782051672338397,0.08305389191194762,1.0398146436300704,0.18175033731489068,0.8621323529411765,0.561434267771009,0.7930147058823529
2016-08-04,-0.44359716305676183,0.3608945904570651,-0.03146947297930419,1.0199647701070893,0.07876063418662382,1.2007537747633028,0.12681626218167916,0.790885703785373,0.6397572044749633,0.850790150679897
2016-08-05,-0.5567165827339062,0.32082822482185236,0.08123769207900905,1.1201413529792275,0.07435162208227829,1.1219904687625715,0.13713800219668726,0.807861866274798,0.5981710454224248,0.8280675973548861
2016-08-08,-0.4441227381656842,0.3695083471567173,-0.059865047849141456,1.0445148745305932,0.07380496107659155,1.2316650684815194,0.1237543671264344,0.7840616966580977,0.6527350147790555,0.8560411311053985
2016-08-09,-0.4984280430526628,0.36251460006880165,-0.025842058445750153,0.9711024933511834,0.0714694811202474,1.1681434499223216,0.10750786977899955,0.7635829662261381,0.6198064655212845,0.8425110132158591
2016-08-10,-0.5847749252058527,0.3793387939347531,0.006601427051850313,0.9711896443665101,0.06779106799406046,1.1088554033039422,0.09968939535245973,0.7504587155963303,0.5883232356490014,0.8194495412844036
2016-08-11,-0.37935693942779275,0.33924141514755063,0.05208708514740648,1.0911949882296748,0.0697159662683056,1.1152943064151153,0.1727622910220279,0.851063829787234,0.5925051363417104,0.8242846661775495
2016-08-12,-0.42956647334035913,0.36970796694594027,-0.03148983033922732,0.9815501521471797,0.06369090664986696,1.168616695395312,0.12600549245419737,0.7891455812247892,0.6161538010225895,0.8386505317198386
2016-08-15,-0.45767576250545966,0.002407243545825904,0.07491664831883704,0.8019465274921935,0.07040674204376518,1.0955832380608208,0.03247018098175995,0.6425953079178885,0.582994990052293,0.8115835777126099
2016-08-16,-0.5320936787510188,0.047280111007594904,0.031841822841574136,0.7067493548919075,0.07276395566781925,1.1241602912911821,-0.002000244066206646,0.5661414437522903,0.5984621234795007,0.8285086112128985
2016-08-17,-0.5993966890913757,0.007826599353609869,-0.026368987775932058,0.7320599207158371,0.07289197250115866,1.224212064461388,-0.04234963203478756,0.504029304029304,0.6485520184812734,0.8556776556776556
2016-08-18,-0.4859520806230139,0.0057119946020977985,-0.004876305928449198,0.7095274583800905,0.07083303414644376,1.172881330665256,-0.011552142819428032,0.5481508604906628,0.6218571824058499,0.844013181984621
2016-08-19,-0.723615192213807,0.02635434816447719,-0.03491318864658265,0.8182546462606114,0.07235456530026246,1.2243080027923405,-0.05843324240220241,0.48499267935578333,0.6483312840463015,0.8550512445095169
2016-08-22,-0.7398229727353431,0.018341811974219024,0.03281182575394006,0.7259348545998,0.07251833690520762,1.1068215939250303,-0.05801059742886863,0.4855470179290157,0.589669965415119,0.8192462495426271
2016-08-23,-0.598810368225993,0.006730428688535239,-0.041470312294550865,0.7597553542995066,0.07289742142494574,1.2426881793024607,-0.04285290435655644,0.5029261155815655,0.6577928003637032,0.8595464520848574
2016-08-24,-0.8212847168052537,0.046540433565386126,0.018026003614312818,0.794558570008218,0.07525921285394539,1.144726857441824,-0.0653315235817431,0.47458866544789763,0.6099930351478846,0.8340036563071298
2016-08-25,-0.6010905171824755,0.021672310359630433,0.0010138154179683777,0.7772678440974203,0.07557764761364547,1.1760069963570783,-0.024181348085025423,0.5303362573099415,0.6257923219853618,0.8457602339181286
2016-08-26,-0.6774393177408731,0.02827364319461088,-0.01587058000846708,0.8562681731371291,0.0739214112576207,1.2054428322746509,-0.034916296105655255,0.515893313847278,0.6396821217661358,0.8498355864084765
2016-08-29,-0.6637434301180578,-0.009935102236001867,0.04637099073137487,0.7002528184343002,0.07497050559704597,1.081174365024774,-0.04572188782410516,0.5010956902848794,0.57807243531091,0.8049671292914536
2016-08-30,-0.787073388762025,0.026797412023826146,0.007016962377147946,0.8173760825087496,0.07168359557114636,1.1539441859035908,-0.06177331331653559,0.4790069368382621,0.6128138907373686,0.8357064622124863
2016-08-31,-0.8766448894867098,-0.0326251945220377,-0.09184255771098827,0.7529507965177393,0.07174135355661579,0.9530152075137831,-0.1383406011599917,0.3554744525547445,0.5123782805351994,0.724087591240876
2016-09-01,-0.7607450572340827,-0.048854377725734636,-0.12594289871700656,0.7250341222670017,0.07162109531528023,1.0152786608968223,-0.12784655524924204,0.3699379788398395,0.5434498781060513,0.7708865377599416
2016-09-02,-0.5007513708218708,-0.07389198450032573,-0.11693084685614068,0.8176027368811696,0.07331954407629511,0.9811365353251286,-0.05243370515140115,0.49161196207148067,0.5272280397007119,0.74945295404814
2016-09-06,-0.5040975267246527,-0.06559497109395576,-0.16433918603618086,0.6369838087624287,0.07181479292587993,1.0649165380352275,-0.09258656930484806,0.4261757200145826,0.5683656654805537,0.7932920160408312
2016-09-07,-0.6012027886144643,-0.04817579988208693,-0.17283205790370496,0.7748990132140583,0.07042109440374852,1.078616829195315,-0.09443835779295315,0.42237609329446063,0.5745189617995318,0.8002915451895044
2016-09-08,-0.5232553869310744,-0.03591941719556606,-0.060018623621850335,0.8222636139769463,0.07139308722347422,1.057847528424154,-0.03089009166049955,0.5234972677595628,0.5646203078238141,0.7894353369763206
2016-09-09,-0.8623922258891721,0.08544842342635325,-0.012502398997138274,0.860115412854851,0.07627607520621904,0.8679843179754063,-0.06515555462630757,0.4745083758193736,0.4721301965908127,0.6540422432629279
2016-09-12,-0.676085624279667,-0.1292555690871078,-0.03384095285127552,0.7349149533294351,0.07790158997977305,0.8849720566375687,-0.09735526169867244,0.4168183472879505,0.4814368233086709,0.6727338915180197
2016-09-13,-0.8362337078382809,0.031717079752471025,-0.03532056071480928,0.8543265020098717,0.07990294773765493,0.9227083353344431,-0.07958120254753173,0.45414847161572053,0.501305641536049,0.7099708879184862
2016-09-14,-0.7233522851340003,-0.046809229267756394,-0.012117022860675898,0.7241873791570865,0.07589497483947828,0.8817624881704971,-0.08375262984310505,0.44452528192069846,0.47882873150498767,0.6656966169516187
2016-09-15,-0.6375638534459044,-0.25382990432932706,0.068416938437679,0.7973422861815145,0.07814420333099699,0.8323961301686517,-0.07881480481872714,0.4552727272727273,0.45527016674982435,0.6203636363636363
2016-09-16,-0.6490265540864476,-0.17613550727431276,0.02115079828198406,0.8134493815434385,0.07769482755453745,0.9075443509183986,-0.07404312724635223,0.4612868047982552,0.49261958923646804,0.6910214467466376
2016-09-19,-0.6428514271838862,-0.19887109259469118,-0.019759460339828432,0.7715945109200875,0.07712448807912078,0.9833257914191762,-0.09676306700462371,0.4175145348837209,0.5302251397491485,0.7518168604651163
2016-09-20,-0.607259991909304,-0.19808894482448608,-0.020234457937836826,0.7781198388480336,0.07291382585077454,0.9873140751237376,-0.0870439044450548,0.4384308027606248,0.5301139504872561,0.7511805303305485
2016-09-21,-0.437738547437796,-0.2609043936477145,-0.041696114812734414,0.7106488099821067,0.07454483128247016,0.998395292020379,-0.07684500665375843,0.4578794480755265,0.5364700616514246,0.7603485838779956
2016-09-22,-0.5782474467983953,-0.23316097354992352,-0.06533252051122528,0.7232121961474127,0.0738748965893625,1.026633214536045,-0.11027628698886727,0.39637023593466425,0.5502540555627038,0.7771324863883847
2016-09-23,-0.7578885574815875,-0.1670751926739695,-0.01899962093572924,0.7835648291602155,0.07382523634024057,0.942871008498741,-0.11571483762856366,0.3886066763425254,0.5083481224194908,0.717343976777939
2016-09-26,-0.5813968819136213,-0.15237040663293264,0.0400216242480493,0.7324031408965491,0.07408730965120214,0.8594803998262556,-0.05787049824518123,0.48784911135291986,0.46678385473872885,0.6401886108088501
2016-09-27,-0.7830355743058753,-0.23268382632514611,0.04371026353078697,0.7528378648429337,0.0756020789066077,0.835876355765464,-0.12411098742674885,0.37527193618564175,0.45573921733603584,0.6192893401015228
2016-09-28,-0.42860697795332064,-0.22569449355755886,0.07944980111056074,0.7835508396603249,0.07747956560924113,0.9090135022317671,-0.018333823315040867,0.540413193185937,0.4932465339205041,0.69155491119971
2016-09-29,-0.5904269829400831,-0.1470585468763157,0.028790268363730224,0.7716396675877958,0.077318695265847,0.8729927244229495,-0.05612241704351892,0.4891304347826087,0.47515570984439826,0.657608695652174
2016-09-30,-0.6159035674167359,-0.2681806985815451,-0.0027301052078944864,0.7986710211731007,0.07604335657524126,0.6494606460617572,-0.09823727705721143,0.41325606664252085,0.3627520013184993,0.3708801159000362
2016-10-03,-0.5571460630047745,-0.21230842515461018,-0.019684684686695784,0.8037660396144154,0.07535922973054998,0.6831848033375483,-0.07393616001716512,0.46234612599565533,0.37927201653404913,0.4181752353367125
2016-10-04,-0.8571823945097058,-0.19717825977450293,0.10220307466235383,0.8481572187794182,0.07648819967980301,0.7235255059092544,-0.10188124837144315,0.40716612377850164,0.4000068527945287,0.4755700325732899
2016-10-05,-0.5774512671022165,-0.2506579877774462,-0.03878231220703732,0.7846248060309496,0.0800365118038549,0.7100364510861454,-0.09696646088719169,0.41714905933429813,0.39503648144500014,0.45875542691751087
2016-10-06,-0.6617097075582148,-0.22969779409669283,-0.03726243180743382,0.8321881220346731,0.07876709896003638,0.7045554089256368,-0.1052640317027543,0.40253164556962023,0.39166125394283663,0.45135623869801084
2016-10-07,-0.6494869824369763,-0.20651906994898733,-0.07006483033740882,0.7461719555020159,0.07762231556619023,0.7717548921830102,-0.11921405309410166,0.38286334056399135,0.4246886038746002,0.541937816341287
2016-10-10,-0.49394644597684256,-0.2550433948821707,-0.032630082305368416,0.7873357496455332,0.07448887152435976,0.6876735937665047,-0.07521167888331587,0.4600650524033249,0.38108123264543226,0.42175641488977234
2016-10-11,-0.7144339962644451,-0.15479682154646626,-0.040180726570249285,0.8696520708622878,0.07285853201962669,0.7228719944261327,-0.09527118519347813,0.42052023121387283,0.3978652632228797,0.4689306358381503
2016-10-12,-0.6886130161646247,-0.23315545376338673,-0.045936194115572565,0.776971461313929,0.07000857726329647,0.7333224329628832,-0.12417682765642046,0.37378114842903576,0.40166550511308985,0.482484651498736
2016-10-13,-0.5448791618858355,-0.20736260891521005,-0.03464338296794588,0.7036088996644517,0.0689303829715422,0.7209505264785134,-0.0894656034924003,0.4335740072202166,0.3949404547250278,0.4584837545126354
2016-10-14,-0.6506266657032085,-0.2286748562955576,-0.012734839777735894,0.8634483697868455,0.06729121379818358,0.669940204000949,-0.0907640162750763,0.4312522555034284,0.3686157088995663,0.38505954529050884
2016-10-15,-0.5797512888607025,0.12675980599394993,0.0035495031354399686,1.012268962414277,0.07251603095841508,0.6695924102380508,0.043283126134006165,0.6670274170274171,0.37105422059823295,0.39466089466089466
2016-10-17,-0.5245805795948881,0.1490461731046316,-0.03427767773817133,0.8655492223844509,0.07430565186093685,0.739389398063819,0.02938076100669893,0.6426253155427335,0.4068475249623779,0.4990984493328525
2016-10-18,-0.4971752211716984,0.09414713496976217,-0.07283701429259022,0.8907209406198705,0.07552781308447441,0.799970571703914,0.014776405908943191,0.6178803172314348,0.4377491923941942,0.5724585436193222
2016-10-19,-0.4535435802276558,0.11423620110536727,-0.0795697351102336,0.8976311073278552,0.07262417041268532,0.8014401230068476,0.029578109306170327,0.6432432432432432,0.4370321467097665,0.5715315315315316
2016-10-20,-0.6609732408326748,0.1395975482436612,-0.07695880370605851,0.9357725694054139,0.07344668576867174,0.7839847438425411,-0.00939334455982529,0.5590778097982709,0.42871571480560644,0.5536743515850144
2016-10-21,-0.5077637090501457,0.12632082304871212,-0.1237233493110859,0.9269088508577633,0.07189552025656115,0.863054198966649,0.010153377347808403,0.6114512063377746,0.46747485961160506,0.6435001800504141
2016-10-24,-0.5575694729948568,0.1048780693377009,-0.09991277193019767,0.9188779071399993,0.06953493268153647,0.8142379445291773,-0.001838249788271571,0.5719942404607632,0.44188643860535687,0.5860331173506119
2016-10-25,-0.552417285551465,0.14753510542635548,-0.07156849040503171,0.8926970372362191,0.0671094433916246,0.764151297824697,0.014568935602227197,0.6178481468154012,0.4156303706081608,0.5214105793450882
2016-10-26,-0.6485610035935527,0.1398299945743182,-0.10907929306750966,0.9233438367241287,0.06406344326694849,0.840163160256885,-0.01820179250309481,0.5410071942446043,0.4521133017619167,0.6111510791366906
2016-10-27,-0.4795044969955742,0.14339934627019355,-0.0256722971890988,0.9703849996027566,0.06406400708318095,0.6971607773794998,0.057032973456497736,0.6889608054656599,0.38061239223134036,0.41927364257461347
2016-10-28,-0.5875825816541239,0.14488054195986674,-0.05260487356175991,0.8637774689437051,0.06451577998843241,0.7530134801384873,0.006335437348885099,0.6056793673616103,0.40876463006345987,0.5021567217828901
2016-10-31,-0.6937542618152779,0.2329993778661714,0.19652279675639484,0.9069058513663035,0.06868086561997051,0.6406132171463839,0.08323803902558588,0.7294286740927057,0.3546470413831772,0.3456701401365433
2016-11-01,-0.4932309417902746,0.2738685161540093,0.19085178761112773,0.8633404909302841,0.06640923934014951,0.668790951904445,0.13523646548082208,0.8081896551724138,0.3676000956222973,0.38038793103448276
2016-11-02,-0.6545884688058962,0.2667348797148272,0.24258107893528735,0.8800785836474797,0.06282864282190984,0.5810402856297169,0.1109641460960364,0.7709156193895871,0.32193446422581334,0.25098743267504486
2016-11-03,-0.5797297569500174,0.25839429041986933,0.2366427641048131,0.9392937276532318,0.06275782055342156,0.6922630930785233,0.1346909127745628,0.8079684134960516,0.37751045681597245,0.40954773869346733
2016-11-04,-0.6402437204130016,0.23859241961650962,0.25510930608581617,0.8748194063315359,0.06286540011577235,0.6765864434268303,0.11048614758214086,0.7696447793326158,0.3697259217713013,0.38966630785791173
2016-11-07,-0.6402338976173728,0.10783872603973389,0.3808304919281612,1.021254206498114,0.06429702033973013,0.7349263112486294,0.13755333667574224,0.8131276901004304,0.3996116657941798,0.4748923959827834
2016-11-08,-0.6135884306255159,0.20662392307330832,0.19943438829248314,0.9470206569367756,0.06394534448398614,0.6648723050140871,0.10333955536440868,0.760129078522768,0.36440882474903663,0.37289351021871636
2016-11-09,-0.5312211190815057,0.1720550449267943,0.40039431145780524,1.1686952173069005,0.06795671333893313,0.9861022168526139,0.20902889316164544,0.8910394265232975,0.5270294650957735,0.750179211469534
2016-11-10,-0.7430564128413856,0.21755428148608877,0.18835578307392875,1.0114729727306457,0.07239020418840023,0.6345258447503505,0.0804716582023713,0.7219634539591544,0.35345802446937535,0.34252955929774276
2016-11-11,-0.8949635391511656,0.2444104677975436,0.200207436477941,0.9448348884545863,0.07177645759067383,0.6278624710137558,0.042738019252698455,0.664756446991404,0.34981946430221483,0.32808022922636104
2016-11-14,-0.6438111346087256,0.22677539951465833,0.12709789573636704,1.0547438378200793,0.07011444554614729,0.7417504480800936,0.09558773289771252,0.7461510920157537,0.40593244681312046,0.49516648764769067
2016-11-15,0.07117051011924679,-0.05685696776439982,0.20213156324287387,0.8390532020730448,0.08234461599829775,0.6672202452729525,0.1941930656724455,0.8793843951324266,0.37478243063562516,0.4044380816034359
2016-11-16,-0.34375800240708604,-0.002367401392667271,0.21938947459072766,0.8311223195925181,0.08649427577661381,0.6372294417685687,0.10827855315498837,0.7667262969588551,0.36186185877259125,0.36601073345259394
2016-11-17,-0.2122973885308406,-0.042081210508425095,0.21536891815994733,0.959849080783684,0.08919139656243134,0.6390564428889499,0.14945295763384195,0.8301144492131617,0.36412391972569064,0.3726752503576538
2016-11-18,-0.171280765180926,-0.000567069661415858,0.18314808546299802,0.8919835205321615,0.08810894127576883,0.6911208914913396,0.1501854420719266,0.8305327136217375,0.3896149163835542,0.4458348230246693
2016-11-21,0.09999328965465017,-0.055921999816400954,0.24359221901950953,0.8279751949979853,0.09083473797756755,0.7033980856916253,0.21283350431399134,0.8945675482487491,0.39711641183459645,0.46747676912080055
2016-11-22,-0.21806066864139032,-0.02443965288926813,0.09909294223832095,0.8521980058032408,0.09577721838298711,0.8388114687352312,0.10172136407846714,0.7563415505537692,0.46729434355910915,0.6452304394426581
2016-11-23,-0.27832876579484833,-0.016596593476993857,0.222164282268866,0.9218264545779766,0.09766384422120164,0.6707259638012312,0.13607510526045583,0.8089285714285714,0.3841949040112164,0.43214285714285716
2016-11-25,-0.30849267340201736,-0.0346191158590465,0.14899721776861177,0.8263922549114101,0.0981969544963389,0.741665937196543,0.08778990397684604,0.7340235630132096,0.41993144584644093,0.5362370581935023
2016-11-28,-0.1069790036157692,0.012758351300606032,0.17943603138598083,0.8028477169926623,0.09819457915623325,0.6938793892447962,0.15561253284371446,0.837615988579586,0.3960369842005147,0.46395431834404
2016-11-29,-0.4295164959826826,-0.024888840270508306,0.23198787457090428,0.7973072176390001,0.10028002724071751,0.6709012883549916,0.08060511231585946,0.7195861576881912,0.38559065779785456,0.4366749910809847
2016-11-30,0.016580850990866796,-0.03396847930988783,0.4862206840227012,0.9961120269733273,0.10529988481203703,1.0673302985354314,0.29620109641365605,0.9436519258202568,0.5863150916737342,0.8177603423680456
2016-12-01,-0.03745321792103302,-0.026839906416649906,0.37154474075244437,0.8864205251962373,0.10523918551392225,0.8321360297246213,0.23361517919644428,0.9105169340463458,0.46868760761927175,0.6506238859180036
2016-12-02,-0.10849886883715262,-0.05051896998622196,0.24072779951590956,0.8191961258395769,0.10590356060419281,0.9117886565400095,0.16063847705507542,0.8421240199572345,0.5088461085721012,0.7227369921596579
2016-12-05,-0.190886798673443,-0.08171962334323356,0.2364327629431426,0.8276590529273846,0.10564158187641678,0.8938732594400108,0.13220916041170216,0.7994299964374777,0.4997574206582138,0.7103669397933737
2016-12-06,-0.26155011061179667,-0.06573281648232074,0.19845389288927343,0.9050091153315288,0.10610256227746723,0.9579077853668005,0.11877193150685533,0.7799145299145299,0.5320051738221339,0.7578347578347578
2016-12-07,-0.2670021461502468,-0.12184138659707512,0.26375448643991156,0.8121248697698011,0.1039219187344225,0.8313852467044943,0.10893028914733428,0.7643289426842292,0.4676535827194584,0.6461374154503382
2016-12-08,-0.20474631477219712,-0.06179712448739957,0.23756330623043517,0.993889365280822,0.1033171026866341,0.8829740456129348,0.15888239198068638,0.8402135231316726,0.49314557414978444,0.6946619217081851
2016-12-09,-0.21999630340549,-0.0821737212024272,0.2629648245471752,0.9680005119008823,0.09792836797019397,0.8513352631665887,0.15344343639581529,0.8331554606901459,0.47463181556839135,0.6599075062255425
2016-12-12,-0.12363263042938488,-0.04159766050025409,0.1858350798215477,0.812443089891014,0.09486922031703289,0.9736566298919399,0.14105287571355832,0.8147226173541963,0.5342629251044864,0.7599573257467994
2016-12-13,-0.2040968015059284,-0.08591053531432953,0.20013379196566577,0.8586910090665377,0.09401291825642519,0.9466305895802454,0.12104260065743716,0.7824386775684323,0.5203217539183352,0.7404905794525418
2016-12-14,-0.39161286385160776,-0.0015412939242445928,0.19702961016047502,0.998042167826861,0.09356690255843575,0.9606340180906449,0.11520501390613033,0.7743425728500355,0.5271004603245403,0.7515991471215352
2016-12-15,-0.09668196258053616,0.18532432499980206,0.23598215358860927,1.036076068547225,0.08486981504751961,0.8229333519816427,0.252610137715859,0.9261101243339254,0.4539015835145812,0.6163410301953819
2016-12-16,0.0802401580349141,0.2195965381066749,0.17014228913706095,0.9642277190873938,0.08313500165355839,0.9363722457734968,0.2747927687223025,0.9357244318181818,0.5097536237135276,0.72265625
2016-12-19,-0.032305064109288066,0.19611153692070465,0.19306261057985036,0.9331440665522297,0.0817791975665843,0.8865697493586535,0.24293097123797291,0.9183528576499822,0.4841744734626189,0.6780262690805822
2016-12-20,-0.0015077344490474897,0.18651005813327728,0.17643459291705332,1.0011478030895098,0.08109364287018368,0.912461664584736,0.2534078114031091,0.9261887863733144,0.49677765372745986,0.7033356990773598
2016-12-21,-0.058361601994190805,0.22400646850888656,0.14897261701482412,0.9242694100746283,0.07808899052204815,0.9592684632406344,0.22864786277041782,0.9042213550904576,0.5186787268813413,0.7374955658034764
2016-12-22,-0.030707617225209597,0.2179355968728268,0.0983196759422727,0.978779766603518,0.07357267815534416,1.0538094315079256,0.226798496592881,0.9031914893617021,0.5636910548316348,0.7939716312056737
2016-12-23,0.03433181924631687,0.19976786552593115,0.10154653958421918,0.9486865456253398,0.07185501514424336,1.0466674011017578,0.23488461566934088,0.9113789436370081,0.5592612081230006,0.7894363700815313
2016-12-27,0.1859567136933818,0.19391812766861646,0.2066238175222251,0.9791252608758043,0.07276219289825298,0.8575539602651739,0.30746275437345033,0.9475549255846917,0.4651580765817135,0.6367824238128986
2016-12-28,0.018855561661038654,0.25469436961966224,0.20843056084241646,0.9485002639253296,0.07225546249077724,0.8663091655655321,0.2768044637862384,0.9365922777187389,0.4692823140281547,0.6482465462274176
2016-12-29,0.08597916897975189,0.20903050605609538,0.20742620918018104,0.900097651051279,0.06920686021627667,0.8718414983083228,0.2744552721815218,0.9348441926345609,0.4705241792622997,0.6497875354107648
2016-12-30,-0.020747371775465838,0.22838674925046185,0.19038230978979584,0.931492900170898,0.06047242364080686,0.910273312770313,0.2517720935133628,0.9231858407079646,0.4853728682055599,0.6782300884955752
2016-12-31,-0.02879360258198133,0.18816658446453927,-0.06878036858284449,0.9344271041162577,0.060768056867687256,0.6432158351647392,0.16241160335660915,0.8414720452937013,0.35199194601621325,0.3329794762915782
2017-01-03,-0.0865839229806086,0.12401666193766377,-0.011580947728152168,1.009551828923043,0.06030970369516456,0.5314624016589179,0.1603321599440328,0.8379908029713478,0.2958860526770412,0.1888928192430138
2017-01-04,0.08616630542024568,0.13359889394254895,-0.12894813062057228,0.9050253357341586,0.06361779404794037,0.728593130408537,0.15519155071704777,0.8323903818953324,0.39610546222823867,0.4611032531824611
2017-01-05,0.13025273147826907,0.1717688060936978,-0.04847028945004091,0.7968067125151004,0.06443891013533895,0.5766408465958813,0.18370724994201143,0.8624955814775539,0.32053987836561015,0.24425592082007777
